token,label,sentence_id
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
new,O,0
6,O,0
pcs,O,0
rabbit,O,0
wine,O,0
opener,O,0
400,O,0
each,O,0
1995,O,0
7980,O,0
10,O,0
8778,O,0
set,O,0
with,O,0
accessories,O,0
tools,O,0
gift,O,0
box,O,0
a16,O,0
2,O,0
alcoholmeter,O,0
alcohol,O,0
meter,O,0
300,O,0
each,O,0
1408,O,0
4224,O,0
10,O,0
4646,O,0
wine,O,0
0-100thermometer,O,0
set,O,0
bar,O,0
tools,O,0
vintage,O,0
tester,O,0
3,O,0
vintage,O,0
metal,O,0
art,O,0
sculpture,O,0
400,O,0
each,O,0
2598,O,0
10392,O,0
10,O,0
11431,O,0
carving,O,0
chef,O,0
wine,O,0
bottle,O,0
holder,O,0
and,O,0
display,O,0
tin,O,0
chef,O,0
grand,O,0
reserve,O,0
wine,O,0
bottle,O,0
200,O,0
each,O,0
3999,O,0
7998,O,0
10,O,0
8798,O,0
opener,O,0
bar,O,0
stand,O,0
table,O,0
top,O,0
cork,O,0
puller,O,0
5,O,0
wine,O,0
opener,O,0
accessories,O,0
gift,O,0
100,O,0
each,O,0
1171,O,0
1171,O,0
10,O,0
1288,O,0
tools,O,0
set,O,0
with,O,0
waiters,O,0
corkscrew,O,0
opener,O,0
5,O,0
piece,O,0
6,O,0
2,O,0
stacking,O,0
metal,O,0
8,O,0
wine,O,0
bottle,O,0
100,O,0
each,O,0
1699,O,0
1699,O,0
10,O,0
1869,O,0
holder,O,0
storage,O,0
rack,O,0
8,O,0
bottles,O,0
counter,O,0
display,O,0
home,O,0
essentials,O,0
gradient,O,0
400,O,0
each,O,0
1299,O,0
5196,O,0
10,O,0
5716,O,0
stemless,O,0
wine,O,0
glasses,O,0
set,O,0
of,O,0
4,O,0
20,O,0
fl,O,0
oz,O,0
591,O,0
ml,O,0
new,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
38660,O,0
3866,O,0
42526,O,0
total,O,0
38660,O,0
3866,O,0
42526,O,0
invoice,O,0
no:,O,0
15001300,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
02/18/2014,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
kerr,O,0
ryan,O,0
and,O,0
gomez,O,0
mason,O,0
ltd,O,0
8069,O,0
nicholas,O,0
greens,O,0
8053,O,0
friedman,O,0
burg,O,0
lake,O,0
vincentbury,O,0
ri,O,0
06574,O,0
patrickfort,O,0
fl,O,0
71567,O,0
tax,O,0
id:,O,0
929-82-4759,O,0
tax,O,0
id:,O,0
991-91-7229,O,0
iban:,O,0
gb3zmkco74382010852522,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
100pcs,O,0
wall,O,0
stickers,O,0
home,O,0
100,O,0
each,O,0
170,O,0
170,O,0
10,O,0
187,O,0
decor,O,0
glow,O,0
in,O,0
the,O,0
dark,O,0
star,O,0
sticker,O,0
decal,O,0
kids,O,0
room,O,0
2,O,0
puma,O,0
boys,O,0
kids,O,0
athletic,O,0
shoes,O,0
300,O,0
each,O,0
1900,O,0
5700,O,0
10,O,0
6270,O,0
flats,O,0
plimsouls,O,0
gray,O,0
black,O,0
denim,O,0
size,O,0
12c,O,0
3,O,0
joma,O,0
youth,O,0
boys,O,0
gol,O,0
205,O,0
piso,O,0
500,O,0
each,O,0
1999,O,0
9995,O,0
10,O,0
10994,O,0
multitaco,O,0
soccer,O,0
cleats,O,0
2.5,O,0
white,O,0
blue,O,0
yellow,O,0
new,O,0
fila,O,0
boys,O,0
skele-toes,O,0
rnr,O,0
3,O,0
300,O,0
each,O,0
1025,O,0
3075,O,0
10,O,0
3383,O,0
black,O,0
running,O,0
shoes,O,0
11,O,0
medium,O,0
d,O,0
little,O,0
kid,O,0
9953,O,0
5,O,0
kid,O,0
connection,O,0
kids,O,0
winter,O,0
500,O,0
each,O,0
2159,O,0
10795,O,0
10,O,0
11875,O,0
waterproof,O,0
boots,O,0
size,O,0
5,O,0
cozy,O,0
warm,O,0
slipn,O,0
on,O,0
booties,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
29735,O,0
2973,O,0
32708,O,0
total,O,0
29735,O,0
2973,O,0
32708,O,0
bay,O,0
invoice,O,0
no:,O,0
25210895,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
05/14/2019,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
lyons,O,0
inc,O,0
watson-blanchard,O,0
64411,O,0
taylor,O,0
cape,O,0
psc,O,0
0164,O,0
box,O,0
7355,O,0
carrollview,O,0
ri,O,0
87544,O,0
apo,O,0
aa,O,0
37205,O,0
tax,O,0
id:,O,0
987-99-8997,O,0
tax,O,0
id:,O,0
992-82-0219,O,0
iban:,O,0
gbzovrem81930507643275,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
lularoe,O,0
nicole,O,0
dress,O,0
size,O,0
large,O,0
300,O,0
each,O,0
199,O,0
597,O,0
10,O,0
657,O,0
25,O,0
2,O,0
escada,O,0
long,O,0
black,O,0
dress,O,0
sz,O,0
40,O,0
100,O,0
each,O,0
7499,O,0
7499,O,0
10,O,0
8249,O,0
100,O,0
silk,O,0
lining,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
8096,O,0
810,O,0
8906,O,0
total,O,0
8096,O,0
810,O,0
8906,O,0
invoice,O,0
no:,O,0
76619276,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
11/16/2011,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
bailey,O,0
adams,O,0
and,O,0
pacheco,O,0
morgan,O,0
ltd,O,0
8114,O,0
blake,O,0
course,O,0
8866,O,0
brown,O,0
centers,O,0
suite,O,0
945,O,0
shieldsshire,O,0
ks,O,0
95278,O,0
new,O,0
stephaniemouth,O,0
in,O,0
94165,O,0
tax,O,0
id:,O,0
988-86-2916,O,0
tax,O,0
id:,O,0
971-85-8091,O,0
iban:,O,0
gbzzbwok82952788901911,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1.,O,0
vintage,O,0
metal,O,0
art,O,0
sculpture,O,0
500,O,0
each,O,0
2598,O,0
12990,O,0
10,O,0
14289,O,0
carving,O,0
chef,O,0
wine,O,0
bottle,O,0
holder,O,0
and,O,0
display,O,0
tin,O,0
chef,O,0
2,O,0
gold,O,0
band,O,0
wine,O,0
glasses,O,0
clear,O,0
400,O,0
each,O,0
199,O,0
796,O,0
10,O,0
876,O,0
glass,O,0
round,O,0
stems,O,0
2,O,0
12,O,0
ounce,O,0
elegant,O,0
stems,O,0
3,O,0
galvanized,O,0
metal,O,0
wine,O,0
caddy,O,0
500,O,0
each,O,0
3495,O,0
17475,O,0
10,O,0
19223,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
31261,O,0
3126,O,0
34387,O,0
total,O,0
31261,O,0
3126,O,0
34387,O,0
invoice,O,0
no:,O,0
49565075,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
10/28/2019,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
kane-morgan,O,0
garcia,O,0
inc,O,0
968,O,0
carr,O,0
mission,O,0
apt:,O,0
320,O,0
445,O,0
haas,O,0
viaduct,O,0
suite,O,0
454,O,0
bernardville,O,0
va,O,0
28211,O,0
michaelhaven,O,0
la,O,0
32852,O,0
tax,O,0
id:,O,0
964-95-3813,O,0
tax,O,0
id:,O,0
909-75-5482,O,0
iban:,O,0
gb73wcij55232646970614,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1.,O,0
anthropologie,O,0
gold,O,0
elegant,O,0
300,O,0
each,O,0
1998,O,0
5994,O,0
10,O,0
6593,O,0
swan,O,0
decorative,O,0
metal,O,0
bottle,O,0
stopper,O,0
wine,O,0
saver,O,0
2,O,0
lolita,O,0
happy,O,0
retirement,O,0
wine,O,0
100,O,0
each,O,0
800,O,0
800,O,0
10,O,0
880,O,0
glass,O,0
15,O,0
ounce,O,0
gls11-5534h,O,0
3,O,0
lolita,O,0
congratulations,O,0
hand,O,0
100,O,0
each,O,0
2000,O,0
2000,O,0
10,O,0
2200,O,0
painted,O,0
and,O,0
decorated,O,0
wine,O,0
glass,O,0
nib,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
8794,O,0
879,O,0
9673,O,0
total,O,0
8794,O,0
879,O,0
9673,O,0
invoice,O,0
no:,O,0
36475327,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
08/23/2020,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
faulkner,O,0
group,O,0
mendoza-scott,O,0
956,O,0
dennis,O,0
cliffs,O,0
apt:,O,0
138,O,0
581,O,0
christian,O,0
canyon,O,0
west,O,0
haley,O,0
de,O,0
93178,O,0
paulburgh,O,0
nv,O,0
98729,O,0
tax,O,0
id:,O,0
902-95-7823,O,0
tax,O,0
id:,O,0
976-79-4311,O,0
iban:,O,0
gbz8ynhu63382554245346,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1.,O,0
dell,O,0
optiplex,O,0
xe2,O,0
sff,O,0
desktop,O,0
300,O,0
each,O,0
9900,O,0
29700,O,0
10,O,0
32670,O,0
computer,O,0
w1o,O,0
pro,O,0
licensed,O,0
2,O,0
custom,O,0
build,O,0
dell,O,0
desktop,O,0
100,O,0
each,O,0
9900,O,0
9900,O,0
10,O,0
10890,O,0
computer,O,0
i5,O,0
16gb,O,0
1tb,O,0
ssd,O,0
hdmi,O,0
windows,O,0
10,O,0
pc,O,0
wifi,O,0
3,O,0
custom,O,0
gaming,O,0
computer,O,0
400,O,0
each,O,0
45000,O,0
1,O,0
80000,O,0
10,O,0
1,O,0
98000,O,0
dell,O,0
optiplex,O,0
windows,O,0
10,O,0
pro,O,0
300,O,0
each,O,0
14995,O,0
44985,O,0
10,O,0
49483,O,0
desktop,O,0
computer,O,0
pc,O,0
i5,O,0
4th,O,0
gen,O,0
3.2ghz,O,0
8,O,0
gb,O,0
2,O,0
tb,O,0
hdd,O,0
5,O,0
hp,O,0
desktop,O,0
computers,O,0
core,O,0
i5,O,0
500,O,0
each,O,0
13995,O,0
69975,O,0
10,O,0
76973,O,0
16gb,O,0
2tb,O,0
256gb,O,0
ssd,O,0
wifi,O,0
22,O,0
lcd,O,0
windows,O,0
10,O,0
pro,O,0
pc,O,0
6,O,0
2,O,0
gaming,O,0
computers,O,0
100,O,0
each,O,0
1,O,0
30000,O,0
1,O,0
30000,O,0
10,O,0
1,O,0
43000,O,0
hp,O,0
aii-in-one,O,0
computer,O,0
22-,O,0
100,O,0
each,O,0
44999,O,0
44999,O,0
10,O,0
49499,O,0
full-hd,O,0
display,O,0
intel,O,0
2.90ghz,O,0
4gb,O,0
1tb,O,0
hd,O,0
winlo,O,0
teal,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
5,O,0
09559,O,0
50956,O,0
5,O,0
60515,O,0
total,O,0
5,O,0
09559,O,0
50956,O,0
5,O,0
60515,O,0
invoice,O,0
no:,O,0
65123866,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
11/20/2012,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
potts,O,0
pittman,O,0
and,O,0
beck,O,0
garcia-perkins,O,0
usnv,O,0
stone,O,0
897,O,0
gonzalez,O,0
junction,O,0
apt:,O,0
934,O,0
fpo,O,0
ae,O,0
65337,O,0
jesseburgh,O,0
mn,O,0
12053,O,0
tax,O,0
id:,O,0
970-95-1799,O,0
tax,O,0
id:,O,0
992-87-3315,O,0
iban:,O,0
gbssymcmo2538391714621,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
the,O,0
four,O,0
agreements:,O,0
a,O,0
100,O,0
each,O,0
330,O,0
330,O,0
10,O,0
363,O,0
practical,O,0
guide,O,0
to,O,0
personal,O,0
freedom,O,0
by,O,0
don,O,0
miguel,O,0
ruiz,O,0
2,O,0
the,O,0
world,O,0
of,O,0
van,O,0
gogh,O,0
from,O,0
400,O,0
each,O,0
1497,O,0
5988,O,0
10,O,0
6587,O,0
time,O,0
life,O,0
library,O,0
of,O,0
art,O,0
3,O,0
principles,O,0
of,O,0
virology,O,0
2,O,0
volume,O,0
500,O,0
each,O,0
12190,O,0
60950,O,0
10,O,0
67045,O,0
set,O,0
asm,O,0
books,O,0
boy,O,0
who,O,0
grew,O,0
up,O,0
eating,O,0
300,O,0
each,O,0
1950,O,0
5850,O,0
10,O,0
6435,O,0
nightmare,O,0
its,O,0
okay,O,0
to,O,0
not,O,0
be,O,0
okay,O,0
picturebook,O,0
5,O,0
the,O,0
value,O,0
of,O,0
time,O,0
500,O,0
each,O,0
1773,O,0
8865,O,0
10,O,0
9752,O,0
the,O,0
home,O,0
stretch,O,0
200,O,0
each,O,0
538,O,0
1076,O,0
10,O,0
1184,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
83059,O,0
8306,O,0
91365,O,0
total,O,0
83059,O,0
8306,O,0
91365,O,0
invoice,O,0
no:,O,0
61819195,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
08/28/2019,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
mason-beltran,O,0
morrison,O,0
stewart,O,0
and,O,0
graham,O,0
5622,O,0
erik,O,0
knolls,O,0
51370,O,0
thompson,O,0
oval,O,0
suite,O,0
431,O,0
new,O,0
kristafurt,O,0
mt,O,0
51436,O,0
beckerburgh,O,0
me,O,0
77062,O,0
tax,O,0
id:,O,0
944-76-3164,O,0
tax,O,0
id:,O,0
902-99-3657,O,0
iban:,O,0
gb33arje04963501593840,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
my,O,0
way,O,0
home:,O,0
voices,O,0
of,O,0
200,O,0
each,O,0
561,O,0
1122,O,0
10,O,0
1234,O,0
the,O,0
new,O,0
american,O,0
roots,O,0
2,O,0
goodnight,O,0
from,O,0
london:,O,0
a,O,0
500,O,0
each,O,0
449,O,0
2245,O,0
10,O,0
2470,O,0
novel,O,0
3,O,0
the,O,0
world,O,0
of,O,0
art,O,0
time,O,0
life,O,0
500,O,0
each,O,0
5000,O,0
25000,O,0
10,O,0
27500,O,0
bookscompleteset,O,0
of,O,0
24,O,0
american,O,0
modern,O,0
art,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
28367,O,0
2837,O,0
31204,O,0
total,O,0
28367,O,0
2837,O,0
31204,O,0
sing,O,0
invoice,O,0
no:,O,0
20295549,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
11/20/2011,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
williams-morris,O,0
ward-jordan,O,0
232,O,0
kelly,O,0
route,O,0
8182,O,0
hancock,O,0
street,O,0
apt:,O,0
613,O,0
adamsborough,O,0
tx,O,0
58099,O,0
west,O,0
david,O,0
ma,O,0
55043,O,0
tax,O,0
id:,O,0
917-74-0669,O,0
tax,O,0
id:,O,0
999-79-0463,O,0
iban:,O,0
gb2sfvfp72557385738524,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1.,O,0
dell,O,0
optiplex,O,0
sff,O,0
desktop,O,0
400,O,0
each,O,0
8999,O,0
35996,O,0
10,O,0
39596,O,0
computer,O,0
windows,O,0
10,O,0
4gb,O,0
160gb,O,0
2,O,0
lenovo,O,0
c2o-oo_all,O,0
in,O,0
one,O,0
500,O,0
each,O,0
27764,O,0
1,O,0
38820,O,0
10,O,0
1,O,0
52702,O,0
desktop,O,0
computer,O,0
with,O,0
wireless,O,0
mouse,O,0
3,O,0
fast,O,0
dell,O,0
optiplex,O,0
desktop,O,0
pc,O,0
200,O,0
each,O,0
21700,O,0
43400,O,0
10,O,0
47740,O,0
computer,O,0
dual,O,0
core,O,0
3.4ghz,O,0
8gb,O,0
1tb,O,0
win,O,0
10,O,0
pro,O,0
wifi,O,0
fast,O,0
dell,O,0
optiplex,O,0
windows,O,0
10,O,0
100,O,0
each,O,0
8995,O,0
8995,O,0
10,O,0
9895,O,0
desktop,O,0
computer,O,0
tower,O,0
pc,O,0
core,O,0
i3,O,0
3.1ghz,O,0
4gb,O,0
320gb,O,0
5,O,0
ws,O,0
pro,O,0
mini,O,0
pocket,O,0
pc,O,0
windows,O,0
300,O,0
each,O,0
11900,O,0
35700,O,0
10,O,0
39270,O,0
10,O,0
computer,O,0
stick,O,0
intel,O,0
28350,O,0
quad,O,0
core,O,0
fast,O,0
i7,O,0
rgb,O,0
gaming,O,0
desktop,O,0
pc,O,0
500,O,0
each,O,0
79000,O,0
3,O,0
95000,O,0
10,O,0
4,O,0
34500,O,0
computer,O,0
vr-ready,O,0
wifi,O,0
aaa,O,0
fortnite,O,0
gtav,O,0
pubg,O,0
1g3,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
6,O,0
57911,O,0
65791,O,0
7,O,0
23702,O,0
total,O,0
6,O,0
57911,O,0
65791,O,0
7,O,0
23702,O,0
invoice,O,0
no:,O,0
63131640,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
06/21/2015,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
white,O,0
plc,O,0
richards,O,0
williams,O,0
and,O,0
houston,O,0
63583,O,0
marshall,O,0
flats,O,0
0388,O,0
hutchinson,O,0
corner,O,0
apt:,O,0
019,O,0
leestad,O,0
ct,O,0
23486,O,0
deborahside,O,0
sc,O,0
93156,O,0
tax,O,0
id:,O,0
981-71-0351,O,0
tax,O,0
id:,O,0
937-75-0747,O,0
iban:,O,0
gbizeegv74815787185844,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
3,O,0
gal,O,0
12l,O,0
moonshine,O,0
still,O,0
500,O,0
each,O,0
9992,O,0
49960,O,0
10,O,0
54956,O,0
stainless,O,0
steel,O,0
water,O,0
wine,O,0
alcohol,O,0
distiller,O,0
equipment,O,0
2,O,0
black,O,0
butterfly,O,0
winged,O,0
500,O,0
each,O,0
895,O,0
4475,O,0
10,O,0
4923,O,0
corkscrew,O,0
wine,O,0
bottle,O,0
opener,O,0
swing-a-way,O,0
3,O,0
vintage,O,0
set,O,0
of,O,0
3,O,0
cobalt,O,0
blue,O,0
500,O,0
each,O,0
2400,O,0
12000,O,0
10,O,0
13200,O,0
glass,O,0
wine,O,0
glasses,O,0
water,O,0
goblets,O,0
barware,O,0
stemware,O,0
new,O,0
never,O,0
used,O,0
crofton,O,0
300,O,0
each,O,0
300,O,0
900,O,0
10,O,0
990,O,0
chefs,O,0
collection,O,0
wine,O,0
cooling,O,0
stick,O,0
in,O,0
package,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
67335,O,0
6734,O,0
74069,O,0
total,O,0
67335,O,0
6734,O,0
74069,O,0
invoice,O,0
no:,O,0
78605417,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
08/07/2017,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
campos,O,0
llc,O,0
wilson-hernandez,O,0
15809,O,0
christina,O,0
cove,O,0
apt:,O,0
190,O,0
5998,O,0
stephen,O,0
squares,O,0
danielmouth,O,0
or,O,0
11509,O,0
maryville,O,0
oh,O,0
19487,O,0
tax,O,0
id:,O,0
909-73-7194,O,0
tax,O,0
id:,O,0
940-87-7017,O,0
iban:,O,0
gbizwvtt56005535188252,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
nike,O,0
pre,O,0
school,O,0
kids,O,0
size,O,0
12c,O,0
300,O,0
each,O,0
5999,O,0
17997,O,0
10,O,0
19797,O,0
jordan,O,0
jumpman,O,0
team,O,0
il,O,0
ps,O,0
aq2797-300,O,0
2,O,0
nike,O,0
air,O,0
force,O,0
1,O,0
low,O,0
300,O,0
each,O,0
5495,O,0
16485,O,0
10,O,0
18134,O,0
314192-117,O,0
triple,O,0
white,O,0
youth,O,0
boys,O,0
size,O,0
5y,O,0
3,O,0
adult,O,0
girl,O,0
version,O,0
hermione,O,0
200,O,0
each,O,0
6416,O,0
12832,O,0
10,O,0
14115,O,0
granger,O,0
cosplay,O,0
costume,O,0
gryffindor,O,0
kid,O,0
size,O,0
in,O,0
stock,O,0
adidas,O,0
baseball,O,0
youth,O,0
cleats,O,0
300,O,0
each,O,0
1199,O,0
3597,O,0
10,O,0
3957,O,0
spikes,O,0
kids,O,0
shoes,O,0
black,O,0
white,O,0
size,O,0
12k,O,0
5,O,0
harry,O,0
potter,O,0
hogwarts,O,0
adult,O,0
500,O,0
each,O,0
1748,O,0
8740,O,0
10,O,0
9614,O,0
child,O,0
robe,O,0
cloak,O,0
halloween,O,0
cos,O,0
costumes,O,0
party,O,0
xmas.,O,0
6,O,0
sperry,O,0
infant,O,0
size,O,0
6,O,0
boat,O,0
shoes,O,0
500,O,0
each,O,0
099,O,0
495,O,0
10,O,0
545,O,0
dc,O,0
kids,O,0
pixie,O,0
3,O,0
sneaker,O,0
100,O,0
each,O,0
5500,O,0
5500,O,0
10,O,0
6050,O,0
toddler/little,O,0
kid/big,O,0
kid,O,0
color,O,0
whiteibattleship,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
65646,O,0
6565,O,0
72211,O,0
total,O,0
65646,O,0
6565,O,0
72211,O,0
invoice,O,0
no:,O,0
33102457,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
09/18/2018,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
harris,O,0
llc,O,0
pierce,O,0
bush,O,0
and,O,0
jones,O,0
19049,O,0
norma,O,0
centers,O,0
apt:,O,0
108,O,0
unit,O,0
0758,O,0
box,O,0
0909,O,0
fieldsmouth,O,0
az,O,0
08845,O,0
dpo,O,0
aa,O,0
34990,O,0
tax,O,0
id:,O,0
937-81-0462,O,0
tax,O,0
id:,O,0
974-83-3645,O,0
iban:,O,0
gbazmqkw89908599665710,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
blue,O,0
shiny,O,0
stone,O,0
floral,O,0
art,O,0
400,O,0
each,O,0
3,O,0
96000,O,0
15,O,0
84000,O,0
10,O,0
17,O,0
42400,O,0
dinning,O,0
table,O,0
top,O,0
marble,O,0
kitchen,O,0
table,O,0
top,O,0
48,O,0
inches,O,0
2,O,0
12,O,0
marble,O,0
side,O,0
coffee,O,0
table,O,0
300,O,0
each,O,0
25977,O,0
77931,O,0
10,O,0
85724,O,0
top,O,0
multi,O,0
stone,O,0
floral,O,0
inlay,O,0
occasional,O,0
decor,O,0
w260,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
16,O,0
61931,O,0
1,O,0
66193,O,0
18,O,0
28124,O,0
total,O,0
16,O,0
61931,O,0
1,O,0
66193,O,0
18,O,0
28124,O,0
invoice,O,0
no:,O,0
57696752,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
10/03/2017,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
lopez-smith,O,0
rodriguez,O,0
grant,O,0
and,O,0
green,O,0
1019,O,0
jamie,O,0
coves,O,0
suite,O,0
536,O,0
36999,O,0
cynthia,O,0
walk,O,0
suite,O,0
460,O,0
garciaberg,O,0
ak,O,0
23239,O,0
greenchester,O,0
nc,O,0
24265,O,0
tax,O,0
id:,O,0
902-87-1700,O,0
tax,O,0
id:,O,0
943-76-5369,O,0
iban:,O,0
gb46fugv21945539731839,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
nautica,O,0
kids,O,0
boys,O,0
navy,O,0
red,O,0
400,O,0
each,O,0
50000,O,0
2,O,0
00000,O,0
10,O,0
2,O,0
20000,O,0
with,O,0
white,O,0
rubber,O,0
sole,O,0
running,O,0
sneakers,O,0
shoes,O,0
us,O,0
10,O,0
2,O,0
nike,O,0
kids,O,0
kd,O,0
trey,O,0
5,O,0
nike,O,0
black,O,0
100,O,0
each,O,0
2200,O,0
2200,O,0
10,O,0
2420,O,0
size,O,0
4.5ay,O,0
3,O,0
timberland,O,0
brown,O,0
slip,O,0
on,O,0
shoes,O,0
500,O,0
each,O,0
200,O,0
1000,O,0
10,O,0
1100,O,0
size,O,0
4.5,O,0
juniors,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
2,O,0
03200,O,0
20320,O,0
2,O,0
23520,O,0
total,O,0
2,O,0
03200,O,0
20320,O,0
2,O,0
23520,O,0
invoice,O,0
no:,O,0
66389180,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
07/30/2016,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
mercer-donovan,O,0
murphy,O,0
llc,O,0
457,O,0
shawn,O,0
roads,O,0
824,O,0
brown,O,0
village,O,0
suite,O,0
249,O,0
shawfurt,O,0
ok,O,0
52770,O,0
johnsonland,O,0
nh,O,0
47691,O,0
tax,O,0
id:,O,0
946-92-9578,O,0
tax,O,0
id:,O,0
965-84-6097,O,0
iban:,O,0
gb78tzmso2094878294026,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
hot,O,0
toys,O,0
cosb748,O,0
mandalorian,O,0
200,O,0
each,O,0
3289,O,0
6578,O,0
10,O,0
7236,O,0
the,O,0
child,O,0
cosbaby,O,0
mini,O,0
figure,O,0
model,O,0
collection,O,0
2,O,0
jordan,O,0
bloyal,O,0
boys,O,0
grade,O,0
100,O,0
each,O,0
900,O,0
900,O,0
10,O,0
990,O,0
school,O,0
sneakers,O,0
us,O,0
3y,O,0
3,O,0
nike,O,0
ty,O,0
black,O,0
100,O,0
each,O,0
1500,O,0
1500,O,0
10,O,0
1650,O,0
joma,O,0
youth,O,0
boys,O,0
gol,O,0
205,O,0
piso,O,0
400,O,0
each,O,0
1999,O,0
7996,O,0
10,O,0
8796,O,0
multitaco,O,0
soccer,O,0
cleats,O,0
3.5,O,0
white,O,0
blue,O,0
yellow,O,0
new,O,0
5,O,0
star,O,0
wars,O,0
